Label,Body
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 08-DEC-16 01:12 PM. Post txn Card Bal is INR 816.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 07-DEC-16 01:12 PM. Post txn Card Bal is INR 881.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 65 at MANGIFERA CUISINES on 07-DEC-16 01:12 PM. Post txn Card Bal is INR 881.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 61 at SOORAJ FOODS on 01-DEC-16 04:12 PM. Post txn Card Bal is INR 946.4.
Trans, Your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 has been reloaded with INR 1000.00 on 01-DEC-16 12:12 PM. Post Reload Card Bal is INR 1007.40.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 40 at FARM HARVEST on 23-NOV-16 08:11 PM. Post txn Card Bal is INR 7.4.
Trans, One Time Password for NetBanking Transaction is 423335. Please use the password to complete the Transaction. Pls do not share this with anyone. Ref No- XXXX5303
Trans, One Time Password for NetBanking Transaction is 960038. Please use the password to complete the Transaction. Pls do not share this with anyone. Ref No- XXXX3389
Trans, One Time Password for NetBanking Transaction is 063582. Please use the password to complete the Transaction. Pls do not share this with anyone. Ref No- XXXX2154
Trans, One Time Password for NetBanking Transaction is 186476. Please use the password to complete the Transaction. Pls do not share this with anyone. Ref No- XXXX4646
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 17-NOV-16 01:11 PM. Post txn Card Bal is INR 99.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 63 at VASSI HOSPITTALTY on 16-NOV-16 01:11 PM. Post txn Card Bal is INR 159.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at SOORAJ FOODS on 16-NOV-16 09:11 AM. Post txn Card Bal is INR 222.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 98 at VASSI HOSPITTALTY on 15-NOV-16 01:11 PM. Post txn Card Bal is INR 252.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at SOORAJ FOODS on 14-NOV-16 01:11 PM. Post txn Card Bal is INR 370.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 70 at MANGIFERA CUISINES on 08-NOV-16 01:11 PM. Post txn Card Bal is INR 648.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 61 at SOORAJ FOODS on 04-NOV-16 11:11 AM. Post txn Card Bal is INR 759.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 45 at VASSI HOSPITTALTY on 03-NOV-16 01:11 PM. Post txn Card Bal is INR 835.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at SOORAJ FOODS on 03-NOV-16 01:11 PM. Post txn Card Bal is INR 820.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 02-NOV-16 01:11 PM. Post txn Card Bal is INR 880.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 41 at VASSI HOSPITTALTY on 01-NOV-16 01:11 PM. Post txn Card Bal is INR 962.4.
Trans, Your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 has been reloaded with INR 1000.00 on 28-OCT-16 05:10 PM. Post Reload Card Bal is INR 1003.40.
Trans, Thank you for using Debit Card ending 0449 for Rs.65.00 in CHENNAI at MANGIFERA CUISINES on 2016-10-27:13:25:57  Avl bal: Rs.1358.05
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 25-OCT-16 01:10 PM. Post txn Card Bal is INR 3.4.
Trans, One Time Password for NetBanking Transaction is 978396. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 60 at VASSI HOSPITTALTY on 18-OCT-16 01:10 PM. Post txn Card Bal is INR 214.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 55 at MADRAS COFFEE HOUSE on 17-OCT-16 04:10 PM. Post txn Card Bal is INR 274.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 145 at MANGIFERA CUISINES on 17-OCT-16 01:10 PM. Post txn Card Bal is INR 329.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 28 at VASSI HOSPITTALTY on 03-OCT-16 01:10 PM. Post txn Card Bal is INR 989.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 33 at SOORAJ FOODS on 12-SEP-16 04:09 PM. Post txn Card Bal is INR 476.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 80 at MANGIFERA CUISINES on 07-SEP-16 01:09 PM. Post txn Card Bal is INR 676.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 06-SEP-16 01:09 PM. Post txn Card Bal is INR 756.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 08-AUG-16 01:08 PM. Post txn Card Bal is INR 525.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at KCS SNACKS on 08-AUG-16 11:08 AM. Post txn Card Bal is INR 577.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 41 at VASSI HOSPITTALTY on 04-AUG-16 01:08 PM. Post txn Card Bal is INR 720.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 104 at VASSI HOSPITTALTY on 03-AUG-16 01:08 PM. Post txn Card Bal is INR 819.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 02-AUG-16 01:08 PM. Post txn Card Bal is INR 923.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at MADRAS COFFEE HOUSE on 02-AUG-16 11:08 AM. Post txn Card Bal is INR 976.4.
Trans, Your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 has been reloaded with INR 1000.00 on 29-JUL-16 11:07 PM. Post Reload Card Bal is INR 1043.40.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 27-JUL-16 01:07 PM. Post txn Card Bal is INR 130.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 20-JUL-16 01:07 PM. Post txn Card Bal is INR 448.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 30 at KCS SNACKS on 19-JUL-16 05:07 PM. Post txn Card Bal is INR 500.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 19-JUL-16 01:07 PM. Post txn Card Bal is INR 530.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 53 at VASSI HOSPITTALTY on 18-JUL-16 01:07 PM. Post txn Card Bal is INR 582.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 40 at MADRAS COFFEE HOUSE on 15-JUL-16 04:07 PM. Post txn Card Bal is INR 635.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 41 at VASSI HOSPITTALTY on 14-JUL-16 01:07 PM. Post txn Card Bal is INR 675.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 28 at SOORAJ FOODS on 13-JUL-16 04:07 PM. Post txn Card Bal is INR 716.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 13-JUL-16 01:07 PM. Post txn Card Bal is INR 744.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 41 at VASSI HOSPITTALTY on 12-JUL-16 01:07 PM. Post txn Card Bal is INR 816.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 20 at MADRAS COFFEE HOUSE on 12-JUL-16 04:07 PM. Post txn Card Bal is INR 796.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 45 at MADRAS COFFEE HOUSE on 11-JUL-16 03:07 PM. Post txn Card Bal is INR 857.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 11-JUL-16 01:07 PM. Post txn Card Bal is INR 902.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 28 at SOORAJ FOODS on 11-JUL-16 10:07 AM. Post txn Card Bal is INR 954.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 52 at VASSI HOSPITTALTY on 08-JUL-16 01:07 PM. Post txn Card Bal is INR 982.4.
Trans, "Dear Ajeesh B,Thank you for applying for a Personal Loan.Your OTP code is 232110"
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 30 at SOORAJ FOODS on 10-JUN-16 10:06 AM. Post txn Card Bal is INR 589.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 31 at VASSI HOSPITTALTY on 10-JUN-16 10:06 AM. Post txn Card Bal is INR 619.4.
Trans, Thank You for using your HDFC Bank Visa FoodPlus Card Card ending with XXXX7339 for INR 15 at KCS SNACKS on 08-JUN-16 11:06 AM. Post txn Card Bal is INR 695.4.
Trans, One Time Password for NetBanking Transaction is 276128. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 1,494.71. Check A/c for current bal."
Trans, "Balance in A/c XXXXXXXXXX2251 as of 25-APR-16 EOD is INR 1,494.71 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Rs.1000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-04-25:20:39:54 at +OKKIYAMPET,  OATM. Avl bal: Rs.1494.71"
Trans, "Rs.500.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-04-23:16:55:56 at +OKKIYAMPET,  OATM. Avl bal: Rs.2494.71"
Trans, Rs.500.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-04-18:18:36:56 at SINGNALLUR OATM. Avl bal: Rs.2994.71
Trans, Rs.1000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2016-04-16:11:10:37 at OOTY ROAD. Avl bal: Rs.4272.71
Trans, Thank you for your interest in HDFC Bank Payzapp.Get Rs.50 cashback on your first transaction!Download PayZapp for your IOS or Android device at app.payzapp.in
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 1,710.96. Check A/c for current bal."
Trans, "Balance in A/c XXXXXXXXXX2251 as of 14-MAR-16 EOD is INR 38,210.96 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "Bal in A/c No XX2251 has gone below your specified limit of INR 5,000.00. Y'day EOD Bal was INR 2,900.96. Check A/c for current bal."
Trans, "Balance in A/c XXXXXXXXXX2251 as of 07-MAR-16 EOD is INR 2,400.96 . Check A/c for current balance . Credits in A/c are subject to clearing"
Trans, "An amount of Rs.30,000.00 has been debited from your account number XXXX2251 for NEFT txn done using HDFC Bank NetBanking"
Trans, One Time Password for NetBanking Transaction is 156596. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, "Rs.500.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-11-28:17:48:09 at +OKKIYAMPET,  OATM. Avl bal: Rs.170.90"
Trans, One Time Password for NetBanking Transaction is 913744. Please use the password to complete the Transaction. Pls do not share this with anyone.
Trans, "Rs.1000.00 was withdrawn using your HDFC Bank Card ending 0449 on 2015-10-13:21:52:22 at +OKKIYAMPET,  OATM. Avl bal: Rs.8696.06"
Trans, "Your a/c no. XXXXXXXX2251 is credited by Rs.5,000.00 on 02-01-17 by a/c linked to mobile XXXXXXX884(IMPS Ref no 700206671151)"
Trans, "Your a/c no. XXXXXXXX2251 is debited for Rs. 6,400.00 on 01-08-16 and a/c XXXXXXX054 credited (IMPS Ref no 621416379272)"
Trans, "HDFC BankOffers CTS special Rate@10.99%Personal Loan,above 10lack pre closing 0% Need more details please call 9941644999"
Trans, "PNR-4634235664 Trn:12673 Dt:11-08-2016 Frm MAS to CBE Cls:SL P1-CNFFinal status may change after charting"
Trans, "PNR-4634235664 Trn:12673 Dt:11-08-2016 Frm MAS to CBE Cls:SL P1-RC,47Final status may change after charting"
Trans, "ITR for PAN: ARLxxxxx6Q, AY 2017-18 and Ack No.989060240310717 has been processed at CPC.Order u/s 143(1) will be sent by email."
Trans, "SALE SRI SAI PAZ Rs.141.00 RRN:000025200350 Rcpt : https://lb.mrlpay.com/mpos/dwndreceipt/?q=fc7cbd2d6eeb5ac1dd7b3a2c45c69b2675ecc9bab8598d91e58282679c245c2e"
Trans, "SALE SHRI AMMAN Rs.420.00 RRN : 000002538050 Rcpt : https://lb.mrlpay.com/mpos/dwndreceipt/?q=3dde7e0a2bc38579d24dcc614201031979bc2c9ee6d6ec44fe9d808e06045e79"
Trans, "- Kings Travels - Your journey details: BusNo: AR01J8889, ServiceNo: Chn-Coi, Contact No: 7708599996 Track YourBus at http://goo.gl/KqNRXt"
Trans, "- redBus mTicket - Chennai to Coimbatore <TIN> TJ8K76272773 <PNR> TS-RB31463138XAG/32653/Che coim 1 <Travels> S.K  Travels <Dep time> 09:00 PM Jul 22, 2016 <Seats> 16 <Total Fare Paid> Rs.550 --<Boarding pt> Koyambedu <Landmark> Velmurugn Trav"
Trans, "Hi Customer, http://bmsurl.co/6ED9Mx2I Please click on the above link to get your M-Ticket. Just show this QR Code at the cinema entrance - Please note that you cannot pickup physical tickets with this QR Code. Your ticket has been generated and sent to your Email ID for Dharmadurai on Sun, 21 Aug, 2016 1:50pm , at AGS Cinemas OMR: Navlur (SCREEN 4), Seats: DIAMOND-H23,H22. Booking ID: AGSN0008994609."
Trans, "An amount of INR 1,500.00 has been CREDITED to your account XXXX0192 on 08/02/2017 .Avl Bal Rs 2,338.96 "
Trans, "DEAR CUSTOMER, FRAUDSTERS MAY CALL ASKING FOR YOUR ATM&CREDIT CARD NO., PIN, CVV, OTP. NEVER EVER SHARE EVEN IF THEY CLAIM AS CANARA BANK STAFF- CANARA BANK"
Trans, "Your Account has been unlocked.If you have not requested for this, please report to call centre immediately."
Trans, You have opted for online unlock of your USER ID. Pl confirm with  OTP : 53495 . If not opted report to 1800 425 0018.
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 15,000.00 on 19/03/2016 Towards ATM cash withdrawal. Available balance is Rs 27,914.76"
Trans, "Your account no XXXXXXXXX0192 is debited with Rs 200.00 on 17/10/2015 Towards ATM cash withdrawal. Available balance is Rs 2,728.76"
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 09/2015 has been credited in your EPF account. Visit www.epfindia.gov.in"
Trans, "Dear Member (UAN :100005569576), Rs. 1442 for 09/2015 has been credited in your EPF account. Visit www.epfindia.gov.in"
Trans, "An amount of Rs.6,490.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking."
Trans, "Your OTP for Fund Transfer of Rs.  6,490.00 from A/c ending 251 to ANNAMALAI L, is 192833. Please do not share OTP, as it is confidential. Ref No-XXXX9633"
Trans, OTP is 229506 for txn of INR 315.00 at IRCTC on card ending 1736. Valid till 22:57:48. Do not share OTP for security reasons.
Trans, OTP is 114183 for txn of INR 303.20 at Book My Show on card ending 1736. Valid till 09:16:50. Do not share OTP for security reasons.
Trans, "Your OTP for Fund Transfer(s) from A/c ending  251, is 683287. Please do not share OTP, as it is confidential. Ref No-XXXX6615"
Trans, "Your OTP for Adding Yamini K, A/c ending 120 as Beneficiary for Funds Transfer, is 937672. Please do not share OTP, as it is confidential."
Trans, "An amount of Rs.1,390.00 has been debited from your account  number XXXX2251 for an online payment txn done using HDFC Bank NetBanking."
Trans, "Your OTP for Adding Suryabala Motors, A/c ending 104 as Beneficiary for Funds Transfer, is 702830. Please do not share OTP, as it is confidential. Ref No-XXXX6422"
Trans, One Time Password for NetBanking Transaction is 741903.Please use the password to complete the Transaction.Pls do not share this with anyone.
Trans, "Your OTP for Fund Transfer of Rs.  5,000.00 from A/c ending 251 to AJEESH B, is 980715. Please do not share OTP, as it is confidential. Ref No-XXXX2010"
Trans, "Your OTP for Fund Transfer of Rs.  25,000.00 from A/c ending 251 to AJEESH B, is 801302. Please do not share OTP, as it is confidential. Ref No-XXXX2083"
Trans, "Dear Customer, We have received your Application for PERSONAL LOAN. Passcode for tele-verification is 589559. Please type TVW Passcode and SMS to 5676712 to process your Application no 47569474. Passcode is valid for 2 hours."
Trans, "Your OTP for Fund Transfer of Rs.  6,670.00 from A/c ending 251 to ANNAMALAI L, is 820000. Please do not share OTP, as it is confidential. Ref No-XXXX2616"
Trans, "Your OTP for Fund Transfer of Rs.  1,000.00 from A/c ending 251 to AJEESH B, is 298841. Please do not share OTP, as it is confidential. Ref No-XXXX2574"
Trans, "Your OTP for Fund Transfer of Rs.  2,500.00 from A/c ending 251 to JOHN KENNADY, is 601894. Please do not share OTP, as it is confidential. Ref No-XXXX0329"
Trans, "Dear Customer, UPI Payments is LIVE on IOS in HDFC Bank MobileBanking. Download/Update > login > CustID & Password > Account > Click on UPI bit.ly/2l3jItP"
